r,x
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.13,0.115044
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.14,0.122807
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.15,0.130435
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
1.16,0.137931
